Date,return
1990-01-03,0.03333336424709632
1990-01-04,0.004031870034075569
1990-01-05,0.004016952626070269
1990-01-08,0.0
1990-01-09,-0.03200020290905681
1990-01-10,-0.00413301164056501
1990-01-11,-0.012447664880616993
1990-01-12,-0.008403285821395268
1990-01-15,0.0
1990-01-16,-0.004236947467164409
1990-01-17,-0.00425591989083407
1990-01-18,-0.00854652704015979
1990-01-19,-0.004310543782032994
1990-01-22,-0.030303200705264044
1990-01-23,-0.02678582933732876
1990-01-24,0.004587369959705434
1990-01-25,-0.009132265281774465
1990-01-26,-0.02304129997410842
1990-01-29,-0.023585320660425735
1990-01-30,-0.024154488958955334
1990-01-31,0.019801958570935474
1990-02-01,0.009709189123535467
1990-02-02,0.004807380011798923
1990-02-05,-0.004784379680553785
1990-02-06,-0.004808218377825413
1990-02-07,0.004831449039890634
1990-02-08,0.0
1990-02-09,-0.004808218377825413
1990-02-12,0.004831449039890634
1990-02-13,-0.009615827238299568
1990-02-14,0.024271895393709997
1990-02-15,0.023697406976847857
1990-02-16,0.004629034146194977
1990-02-20,-0.027649881407055044
1990-02-21,-0.004738805240546484
1990-02-22,-0.014286369790053599
1990-02-23,-0.014492739366242402
1990-02-26,0.01960836736373306
1990-02-27,-0.019231273488302114
1990-02-28,0.004902422128727046
1990-03-01,-0.004878505634748231
1990-03-02,0.01960836736373306
1990-03-05,0.01442267380255835
1990-03-06,0.009478436927552014
1990-03-07,0.004695501246151812
1990-03-08,0.02803682109834904
1990-03-09,-0.02125201391087239
1990-03-12,0.0238093346052759
1990-03-13,0.0
1990-03-14,-0.009302584079088683
1990-03-15,-0.01877907133501555
1990-03-16,-0.01913847379525957
1990-03-19,0.009755385559202967
1990-03-20,-0.02898527912875193
1990-03-21,-0.019900592235120418
1990-03-22,-0.020304431813103707
1990-03-23,0.04145073252145792
1990-03-26,-0.029850504006284195
1990-03-27,-0.005128148872815541
1990-03-28,-0.005154901177349069
1990-03-29,-0.015543794531591715
1990-03-30,-0.015789544457409432
1990-04-02,-0.016043101718093533
1990-04-03,0.03260910674542661
1990-04-04,0.0
1990-04-05,-0.03157933290769033
1990-04-06,-0.005434724914689548
1990-04-09,0.016393521324487903
1990-04-10,0.0
1990-04-11,0.0053765358728921075
1990-04-12,0.04812872647296684
1990-04-16,-0.015306659592561389
1990-04-17,0.005181611874501613
1990-04-18,-0.005154901177349069
1990-04-19,-0.01036338433045969
1990-04-20,-0.02617734300982688
1990-04-23,0.021505644662789924
1990-04-24,0.0105259558618227
1990-04-25,0.0
1990-04-26,-0.010416314198328336
1990-04-27,-0.0052630187101394554
1990-04-30,-0.01058222017001953
1990-05-01,0.01604285381088011
1990-05-02,-0.010526606964477603
1990-05-03,0.01063859527559785
1990-05-04,0.047368225921196494
1990-05-07,0.0201002079819268
1990-05-08,-0.004925904426949956
1990-05-09,-0.0198015382735498
1990-05-10,0.010100584954246372
1990-05-11,0.029999754918315746
1990-05-14,0.014563478985672118
1990-05-15,0.028708117864763905
1990-05-16,-0.013953337064546711
1990-05-17,0.0
1990-05-18,0.009433931510305804
1990-05-21,0.004672773639333272
1990-05-22,0.004651831395198869
1990-05-23,0.0
1990-05-24,0.0
1990-05-25,0.0046290037174336884
1990-05-29,0.009216346906143036
1990-05-30,0.0
1990-05-31,0.0
1990-06-01,0.02283108922855881
1990-06-04,0.013393196865369106
1990-06-05,0.013215713122143535
1990-06-06,-0.004347509683516937
1990-06-07,-0.004367303378438825
1990-06-08,-0.0043856467875178495
1990-06-11,-0.002527143162021628
1990-06-12,-0.004525018333374153
1990-06-13,-0.018181319288667397
1990-06-14,-0.018519398192579306
1990-06-15,-0.009433386917450881
1990-06-18,-0.009524229071395718
1990-06-19,0.014422702827535439
1990-06-20,-0.0284354346530451
1990-06-21,0.004878190823005779
1990-06-22,-0.024272255538696497
1990-06-25,-0.024875453059480024
1990-06-26,0.010204072150679089
1990-06-27,0.030302850292912797
1990-06-28,0.009804357868033131
1990-06-29,-0.009709165732590841
1990-07-02,0.0
1990-07-03,0.0
1990-07-05,0.004902252919821937
1990-07-06,-0.004878338072760835
1990-07-09,0.0
1990-07-10,-0.029411595128847612
1990-07-11,0.005050424177025947
1990-07-12,-0.02010056164433993
1990-07-13,0.010256866669494435
1990-07-16,-0.025380679581571308
1990-07-17,0.015624508775817114
1990-07-18,0.015384758362782414
1990-07-19,0.0
