Date,diff_mean
1938-04-01,0.05041237113398722
1938-05-01,8.25041237113399
1938-06-01,17.050412371133987
1938-07-01,23.950412371133993
1938-08-01,24.850412371133984
1938-09-01,15.650412371133982
1938-10-01,6.550412371133987
1938-11-01,-10.549587628866014
1938-12-01,-21.549587628866014
1939-01-01,-18.74958762886601
1939-02-01,-23.74958762886601
1939-03-01,-9.74958762886601
1939-04-01,-4.349587628866011
1939-05-01,11.75041237113399
1939-06-01,19.15041237113398
1939-07-01,23.25041237113399
1939-08-01,19.25041237113399
1939-09-01,18.75041237113399
1939-10-01,3.75041237113399
1939-11-01,-13.349587628866011
1939-12-01,-20.74958762886601
1940-01-01,-42.649587628866016
1940-02-01,-24.449587628866013
1940-03-01,-14.549587628866014
1940-04-01,-3.449587628866013
1940-05-01,6.050412371133987
1940-06-01,19.050412371133987
1940-07-01,21.950412371133993
1940-08-01,20.65041237113398
1940-09-01,12.050412371133987
1940-10-01,6.050412371133987
1940-11-01,-15.149587628866016
1940-12-01,-18.449587628866013
1941-01-01,-23.34958762886601
1941-02-01,-25.549587628866014
1941-03-01,-17.549587628866014
1941-04-01,2.1504123711339886
1941-05-01,12.650412371133982
1941-06-01,19.350412371133984
1941-07-01,23.550412371133987
1941-08-01,23.25041237113399
1941-09-01,14.950412371133993
1941-10-01,4.75041237113399
1941-11-01,-12.049587628866014
1941-12-01,-17.24958762886601
1942-01-01,-25.949587628866013
1942-02-01,-24.149587628866016
1942-03-01,-11.149587628866016
1942-04-01,2.6504123711339886
1942-05-01,8.25041237113399
1942-06-01,17.550412371133987
1942-07-01,23.050412371133987
1942-08-01,18.75041237113399
1942-09-01,11.650412371133982
1942-10-01,1.3504123711339844
1942-11-01,-9.849587628866011
1942-12-01,-25.84958762886601
1943-01-01,-26.749587628866013
1943-02-01,-18.34958762886601
1943-03-01,-17.549587628866014
1943-04-01,-2.549587628866014
1943-05-01,7.75041237113399
1943-06-01,20.450412371133993
1943-07-01,24.350412371133984
1943-08-01,23.450412371133993
1943-09-01,8.950412371133993
1943-10-01,-0.34958762886601136
1943-11-01,-15.849587628866011
1943-12-01,-26.34958762886601
1944-01-01,-21.24958762886601
1944-02-01,-20.149587628866016
1944-03-01,-16.549587628866014
1944-04-01,-4.049587628866014
1944-05-01,13.75041237113399
1944-06-01,22.050412371133987
1944-07-01,22.050412371133987
1944-08-01,20.65041237113398
1944-09-01,12.850412371133984
1944-10-01,2.550412371133987
1944-11-01,-11.149587628866016
1944-12-01,-29.049587628866014
1945-01-01,-29.549587628866014
1945-02-01,-22.149587628866016
1945-03-01,-3.549587628866014
1945-04-01,-0.5495876288660142
1945-05-01,3.8504123711339844
1945-06-01,13.550412371133987
1945-07-01,19.950412371133993
1945-08-01,20.450412371133993
1945-09-01,12.350412371133984
1945-10-01,0.3504123711339844
1945-11-01,-11.949587628866013
1945-12-01,-29.449587628866013
1946-01-01,-23.549587628866014
1946-02-01,-17.049587628866014
1946-03-01,-0.6495876288660156
1946-04-01,3.3504123711339844
1946-05-01,5.650412371133989
1946-06-01,19.450412371133993
1946-07-01,22.950412371133993
1946-08-01,16.350412371133984
1946-09-01,11.950412371133993
1946-10-01,4.850412371133984
1946-11-01,-9.849587628866011
1946-12-01,-17.24958762886601
1947-01-01,-20.74958762886601
1947-02-01,-28.84958762886601
1947-03-01,-20.549587628866014
1947-04-01,-2.3495876288660114
1947-05-01,6.650412371133989
1947-06-01,16.75041237113399
1947-07-01,19.65041237113398
1947-08-01,28.450412371133993
1947-09-01,14.550412371133987
1947-10-01,8.650412371133982
1947-11-01,-16.949587628866013
1947-12-01,-19.049587628866014
1948-01-01,-31.749587628866013
1948-02-01,-23.949587628866013
1948-03-01,-13.849587628866011
1948-04-01,3.1504123711339886
1948-05-01,7.6504123711339815
1948-06-01,18.350412371133984
1948-07-01,22.050412371133987
1948-08-01,21.550412371133987
1948-09-01,14.550412371133987
1948-10-01,-1.0495876288660142
1948-11-01,-10.349587628866011
1948-12-01,-19.449587628866013
1949-01-01,-24.84958762886601
1949-02-01,-21.049587628866014
1949-03-01,-13.349587628866011
1949-04-01,-3.1495876288660156
1949-05-01,12.350412371133984
1949-06-01,20.550412371133987
1949-07-01,24.15041237113398
1949-08-01,20.25041237113399
1949-09-01,7.25041237113399
1949-10-01,3.050412371133987
1949-11-01,-8.649587628866016
1949-12-01,-17.34958762886601
1950-01-01,-19.649587628866016
1950-02-01,-20.549587628866014
1950-03-01,-16.24958762886601
1950-04-01,-5.949587628866013
1950-05-01,10.650412371133982
1950-06-01,17.65041237113398
1950-07-01,18.950412371133993
1950-08-01,15.850412371133984
1950-09-01,10.650412371133982
1950-10-01,7.350412371133984
1950-11-01,-19.049587628866014
1950-12-01,-28.149587628866012
1951-01-01,-24.649587628866012
1951-02-01,-21.649587628866016
1951-03-01,-16.949587628866013
1951-04-01,-4.649587628866016
1951-05-01,11.050412371133987
1951-06-01,15.850412371133984
1951-07-01,21.950412371133993
1951-08-01,20.15041237113398
1951-09-01,9.650412371133982
1951-10-01,2.3504123711339844
1951-11-01,-18.549587628866014
1951-12-01,-23.449587628866013
1952-01-01,-21.34958762886601
1952-02-01,-17.34958762886601
1952-03-01,-14.649587628866016
1952-04-01,-1.8495876288660114
1952-05-01,9.450412371133993
1952-06-01,26.75041237113399
1952-07-01,25.050412371133987
1952-08-01,20.25041237113399
1952-09-01,13.350412371133984
1952-10-01,-3.1495876288660156
