t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t
2.43487215,2.555277109,2.488384962,2.632369757,2.542551517,2.451830149,2.53760767,2.644831419,2.974978685,3.034035444,3.174294233,3.159528732,3.3254206180000003
2.555277109,2.488384962,2.632369757,2.542551517,2.451830149,2.53760767,2.644831419,2.974978685,3.034035444,3.174294233,3.159528732,3.3254206180000003,3.021034479
2.488384962,2.632369757,2.542551517,2.451830149,2.53760767,2.644831419,2.974978685,3.034035444,3.174294233,3.159528732,3.3254206180000003,3.021034479,2.967236042
2.632369757,2.542551517,2.451830149,2.53760767,2.644831419,2.974978685,3.034035444,3.174294233,3.159528732,3.3254206180000003,3.021034479,2.967236042,3.124650002
2.542551517,2.451830149,2.53760767,2.644831419,2.974978685,3.034035444,3.174294233,3.159528732,3.3254206180000003,3.021034479,2.967236042,3.124650002,3.171873569
2.451830149,2.53760767,2.644831419,2.974978685,3.034035444,3.174294233,3.159528732,3.3254206180000003,3.021034479,2.967236042,3.124650002,3.171873569,3.3526086810000004
2.53760767,2.644831419,2.974978685,3.034035444,3.174294233,3.159528732,3.3254206180000003,3.021034479,2.967236042,3.124650002,3.171873569,3.3526086810000004,3.3526086810000004
2.644831419,2.974978685,3.034035444,3.174294233,3.159528732,3.3254206180000003,3.021034479,2.967236042,3.124650002,3.171873569,3.3526086810000004,3.3526086810000004,3.035250902
2.974978685,3.034035444,3.174294233,3.159528732,3.3254206180000003,3.021034479,2.967236042,3.124650002,3.171873569,3.3526086810000004,3.3526086810000004,3.035250902,3.180897713
3.034035444,3.174294233,3.159528732,3.3254206180000003,3.021034479,2.967236042,3.124650002,3.171873569,3.3526086810000004,3.3526086810000004,3.035250902,3.180897713,3.307459354
3.174294233,3.159528732,3.3254206180000003,3.021034479,2.967236042,3.124650002,3.171873569,3.3526086810000004,3.3526086810000004,3.035250902,3.180897713,3.307459354,3.425583601
3.159528732,3.3254206180000003,3.021034479,2.967236042,3.124650002,3.171873569,3.3526086810000004,3.3526086810000004,3.035250902,3.180897713,3.307459354,3.425583601,3.4284224510000003
3.3254206180000003,3.021034479,2.967236042,3.124650002,3.171873569,3.3526086810000004,3.3526086810000004,3.035250902,3.180897713,3.307459354,3.425583601,3.4284224510000003,3.209215641
3.021034479,2.967236042,3.124650002,3.171873569,3.3526086810000004,3.3526086810000004,3.035250902,3.180897713,3.307459354,3.425583601,3.4284224510000003,3.209215641,3.665168524
2.967236042,3.124650002,3.171873569,3.3526086810000004,3.3526086810000004,3.035250902,3.180897713,3.307459354,3.425583601,3.4284224510000003,3.209215641,3.665168524,4.016951561
3.124650002,3.171873569,3.3526086810000004,3.3526086810000004,3.035250902,3.180897713,3.307459354,3.425583601,3.4284224510000003,3.209215641,3.665168524,4.016951561,3.72679019
3.171873569,3.3526086810000004,3.3526086810000004,3.035250902,3.180897713,3.307459354,3.425583601,3.4284224510000003,3.209215641,3.665168524,4.016951561,3.72679019,4.044156075
3.3526086810000004,3.3526086810000004,3.035250902,3.180897713,3.307459354,3.425583601,3.4284224510000003,3.209215641,3.665168524,4.016951561,3.72679019,4.044156075,4.183805943
3.3526086810000004,3.035250902,3.180897713,3.307459354,3.425583601,3.4284224510000003,3.209215641,3.665168524,4.016951561,3.72679019,4.044156075,4.183805943,3.677247286
3.035250902,3.180897713,3.307459354,3.425583601,3.4284224510000003,3.209215641,3.665168524,4.016951561,3.72679019,4.044156075,4.183805943,3.677247286,3.714769602
3.180897713,3.307459354,3.425583601,3.4284224510000003,3.209215641,3.665168524,4.016951561,3.72679019,4.044156075,4.183805943,3.677247286,3.714769602,3.52163744
3.307459354,3.425583601,3.4284224510000003,3.209215641,3.665168524,4.016951561,3.72679019,4.044156075,4.183805943,3.677247286,3.714769602,3.52163744,3.541254997
3.425583601,3.4284224510000003,3.209215641,3.665168524,4.016951561,3.72679019,4.044156075,4.183805943,3.677247286,3.714769602,3.52163744,3.541254997,3.658968449
3.4284224510000003,3.209215641,3.665168524,4.016951561,3.72679019,4.044156075,4.183805943,3.677247286,3.714769602,3.52163744,3.541254997,3.658968449,4.07418108
3.209215641,3.665168524,4.016951561,3.72679019,4.044156075,4.183805943,3.677247286,3.714769602,3.52163744,3.541254997,3.658968449,4.07418108,4.14565897
3.665168524,4.016951561,3.72679019,4.044156075,4.183805943,3.677247286,3.714769602,3.52163744,3.541254997,3.658968449,4.07418108,4.14565897,4.084394455
4.016951561,3.72679019,4.044156075,4.183805943,3.677247286,3.714769602,3.52163744,3.541254997,3.658968449,4.07418108,4.14565897,4.084394455,5.024220943
3.72679019,4.044156075,4.183805943,3.677247286,3.714769602,3.52163744,3.541254997,3.658968449,4.07418108,4.14565897,4.084394455,5.024220943,4.75803566
4.044156075,4.183805943,3.677247286,3.714769602,3.52163744,3.541254997,3.658968449,4.07418108,4.14565897,4.084394455,5.024220943,4.75803566,4.979855537
4.183805943,3.677247286,3.714769602,3.52163744,3.541254997,3.658968449,4.07418108,4.14565897,4.084394455,5.024220943,4.75803566,4.979855537,5.678325176
3.677247286,3.714769602,3.52163744,3.541254997,3.658968449,4.07418108,4.14565897,4.084394455,5.024220943,4.75803566,4.979855537,5.678325176,6.221871376
3.714769602,3.52163744,3.541254997,3.658968449,4.07418108,4.14565897,4.084394455,5.024220943,4.75803566,4.979855537,5.678325176,6.221871376,6.083093643
3.52163744,3.541254997,3.658968449,4.07418108,4.14565897,4.084394455,5.024220943,4.75803566,4.979855537,5.678325176,6.221871376,6.083093643,6.835721016
3.541254997,3.658968449,4.07418108,4.14565897,4.084394455,5.024220943,4.75803566,4.979855537,5.678325176,6.221871376,6.083093643,6.835721016,6.656466484
3.658968449,4.07418108,4.14565897,4.084394455,5.024220943,4.75803566,4.979855537,5.678325176,6.221871376,6.083093643,6.835721016,6.656466484,6.680362701
4.07418108,4.14565897,4.084394455,5.024220943,4.75803566,4.979855537,5.678325176,6.221871376,6.083093643,6.835721016,6.656466484,6.680362701,7.275898933
4.14565897,4.084394455,5.024220943,4.75803566,4.979855537,5.678325176,6.221871376,6.083093643,6.835721016,6.656466484,6.680362701,7.275898933,7.904831886
4.084394455,5.024220943,4.75803566,4.979855537,5.678325176,6.221871376,6.083093643,6.835721016,6.656466484,6.680362701,7.275898933,7.904831886,7.880171299
5.024220943,4.75803566,4.979855537,5.678325176,6.221871376,6.083093643,6.835721016,6.656466484,6.680362701,7.275898933,7.904831886,7.880171299,8.003486633
4.75803566,4.979855537,5.678325176,6.221871376,6.083093643,6.835721016,6.656466484,6.680362701,7.275898933,7.904831886,7.880171299,8.003486633,8.383004189
4.979855537,5.678325176,6.221871376,6.083093643,6.835721016,6.656466484,6.680362701,7.275898933,7.904831886,7.880171299,8.003486633,8.383004189,8.725426674
5.678325176,6.221871376,6.083093643,6.835721016,6.656466484,6.680362701,7.275898933,7.904831886,7.880171299,8.003486633,8.383004189,8.725426674,8.636651039
6.221871376,6.083093643,6.835721016,6.656466484,6.680362701,7.275898933,7.904831886,7.880171299,8.003486633,8.383004189,8.725426674,8.636651039,9.064557076
6.083093643,6.835721016,6.656466484,6.680362701,7.275898933,7.904831886,7.880171299,8.003486633,8.383004189,8.725426674,8.636651039,9.064557076,9.834068298
6.835721016,6.656466484,6.680362701,7.275898933,7.904831886,7.880171299,8.003486633,8.383004189,8.725426674,8.636651039,9.064557076,9.834068298,10.81225586
6.656466484,6.680362701,7.275898933,7.904831886,7.880171299,8.003486633,8.383004189,8.725426674,8.636651039,9.064557076,9.834068298,10.81225586,10.47581577
6.680362701,7.275898933,7.904831886,7.880171299,8.003486633,8.383004189,8.725426674,8.636651039,9.064557076,9.834068298,10.81225586,10.47581577,11.5877018
7.275898933,7.904831886,7.880171299,8.003486633,8.383004189,8.725426674,8.636651039,9.064557076,9.834068298,10.81225586,10.47581577,11.5877018,12.86034012
7.904831886,7.880171299,8.003486633,8.383004189,8.725426674,8.636651039,9.064557076,9.834068298,10.81225586,10.47581577,11.5877018,12.86034012,12.02328873
7.880171299,8.003486633,8.383004189,8.725426674,8.636651039,9.064557076,9.834068298,10.81225586,10.47581577,11.5877018,12.86034012,12.02328873,13.07938576
8.003486633,8.383004189,8.725426674,8.636651039,9.064557076,9.834068298,10.81225586,10.47581577,11.5877018,12.86034012,12.02328873,13.07938576,12.7544384
8.383004189,8.725426674,8.636651039,9.064557076,9.834068298,10.81225586,10.47581577,11.5877018,12.86034012,12.02328873,13.07938576,12.7544384,14.14244652
8.725426674,8.636651039,9.064557076,9.834068298,10.81225586,10.47581577,11.5877018,12.86034012,12.02328873,13.07938576,12.7544384,14.14244652,15.59365368
8.636651039,9.064557076,9.834068298,10.81225586,10.47581577,11.5877018,12.86034012,12.02328873,13.07938576,12.7544384,14.14244652,15.59365368,13.08826637
9.064557076,9.834068298,10.81225586,10.47581577,11.5877018,12.86034012,12.02328873,13.07938576,12.7544384,14.14244652,15.59365368,13.08826637,13.70773888
9.834068298,10.81225586,10.47581577,11.5877018,12.86034012,12.02328873,13.07938576,12.7544384,14.14244652,15.59365368,13.08826637,13.70773888,13.25081635
10.81225586,10.47581577,11.5877018,12.86034012,12.02328873,13.07938576,12.7544384,14.14244652,15.59365368,13.08826637,13.70773888,13.25081635,13.30620098
10.47581577,11.5877018,12.86034012,12.02328873,13.07938576,12.7544384,14.14244652,15.59365368,13.08826637,13.70773888,13.25081635,13.30620098,13.64040279
11.5877018,12.86034012,12.02328873,13.07938576,12.7544384,14.14244652,15.59365368,13.08826637,13.70773888,13.25081635,13.30620098,13.64040279,13.43011951
12.86034012,12.02328873,13.07938576,12.7544384,14.14244652,15.59365368,13.08826637,13.70773888,13.25081635,13.30620098,13.64040279,13.43011951,15.36473942
12.02328873,13.07938576,12.7544384,14.14244652,15.59365368,13.08826637,13.70773888,13.25081635,13.30620098,13.64040279,13.43011951,15.36473942,16.54244232
13.07938576,12.7544384,14.14244652,15.59365368,13.08826637,13.70773888,13.25081635,13.30620098,13.64040279,13.43011951,15.36473942,16.54244232,17.23703575
12.7544384,14.14244652,15.59365368,13.08826637,13.70773888,13.25081635,13.30620098,13.64040279,13.43011951,15.36473942,16.54244232,17.23703575,17.1236248
14.14244652,15.59365368,13.08826637,13.70773888,13.25081635,13.30620098,13.64040279,13.43011951,15.36473942,16.54244232,17.23703575,17.1236248,17.57025909
15.59365368,13.08826637,13.70773888,13.25081635,13.30620098,13.64040279,13.43011951,15.36473942,16.54244232,17.23703575,17.1236248,17.57025909,18.2719326
13.08826637,13.70773888,13.25081635,13.30620098,13.64040279,13.43011951,15.36473942,16.54244232,17.23703575,17.1236248,17.57025909,18.2719326,13.1741209
13.70773888,13.25081635,13.30620098,13.64040279,13.43011951,15.36473942,16.54244232,17.23703575,17.1236248,17.57025909,18.2719326,13.1741209,12.42220497
13.25081635,13.30620098,13.64040279,13.43011951,15.36473942,16.54244232,17.23703575,17.1236248,17.57025909,18.2719326,13.1741209,12.42220497,13.35097218
13.30620098,13.64040279,13.43011951,15.36473942,16.54244232,17.23703575,17.1236248,17.57025909,18.2719326,13.1741209,12.42220497,13.35097218,15.1359396
13.64040279,13.43011951,15.36473942,16.54244232,17.23703575,17.1236248,17.57025909,18.2719326,13.1741209,12.42220497,13.35097218,15.1359396,14.15629959
13.43011951,15.36473942,16.54244232,17.23703575,17.1236248,17.57025909,18.2719326,13.1741209,12.42220497,13.35097218,15.1359396,14.15629959,15.74556732
15.36473942,16.54244232,17.23703575,17.1236248,17.57025909,18.2719326,13.1741209,12.42220497,13.35097218,15.1359396,14.15629959,15.74556732,15.3776741
16.54244232,17.23703575,17.1236248,17.57025909,18.2719326,13.1741209,12.42220497,13.35097218,15.1359396,14.15629959,15.74556732,15.3776741,16.85236168
17.23703575,17.1236248,17.57025909,18.2719326,13.1741209,12.42220497,13.35097218,15.1359396,14.15629959,15.74556732,15.3776741,16.85236168,17.07606506
17.1236248,17.57025909,18.2719326,13.1741209,12.42220497,13.35097218,15.1359396,14.15629959,15.74556732,15.3776741,16.85236168,17.07606506,15.43556976
17.57025909,18.2719326,13.1741209,12.42220497,13.35097218,15.1359396,14.15629959,15.74556732,15.3776741,16.85236168,17.07606506,15.43556976,17.74565697
18.2719326,13.1741209,12.42220497,13.35097218,15.1359396,14.15629959,15.74556732,15.3776741,16.85236168,17.07606506,15.43556976,17.74565697,16.06640625
13.1741209,12.42220497,13.35097218,15.1359396,14.15629959,15.74556732,15.3776741,16.85236168,17.07606506,15.43556976,17.74565697,16.06640625,14.64432907
12.42220497,13.35097218,15.1359396,14.15629959,15.74556732,15.3776741,16.85236168,17.07606506,15.43556976,17.74565697,16.06640625,14.64432907,13.68298244
13.35097218,15.1359396,14.15629959,15.74556732,15.3776741,16.85236168,17.07606506,15.43556976,17.74565697,16.06640625,14.64432907,13.68298244,15.83294487
15.1359396,14.15629959,15.74556732,15.3776741,16.85236168,17.07606506,15.43556976,17.74565697,16.06640625,14.64432907,13.68298244,15.83294487,14.40091991
14.15629959,15.74556732,15.3776741,16.85236168,17.07606506,15.43556976,17.74565697,16.06640625,14.64432907,13.68298244,15.83294487,14.40091991,12.54563427
15.74556732,15.3776741,16.85236168,17.07606506,15.43556976,17.74565697,16.06640625,14.64432907,13.68298244,15.83294487,14.40091991,12.54563427,12.10817719
15.3776741,16.85236168,17.07606506,15.43556976,17.74565697,16.06640625,14.64432907,13.68298244,15.83294487,14.40091991,12.54563427,12.10817719,11.49886417
16.85236168,17.07606506,15.43556976,17.74565697,16.06640625,14.64432907,13.68298244,15.83294487,14.40091991,12.54563427,12.10817719,11.49886417,13.39936543
17.07606506,15.43556976,17.74565697,16.06640625,14.64432907,13.68298244,15.83294487,14.40091991,12.54563427,12.10817719,11.49886417,13.39936543,12.52098274
15.43556976,17.74565697,16.06640625,14.64432907,13.68298244,15.83294487,14.40091991,12.54563427,12.10817719,11.49886417,13.39936543,12.52098274,14.42859364
17.74565697,16.06640625,14.64432907,13.68298244,15.83294487,14.40091991,12.54563427,12.10817719,11.49886417,13.39936543,12.52098274,14.42859364,11.19151402
16.06640625,14.64432907,13.68298244,15.83294487,14.40091991,12.54563427,12.10817719,11.49886417,13.39936543,12.52098274,14.42859364,11.19151402,12.33019066
14.64432907,13.68298244,15.83294487,14.40091991,12.54563427,12.10817719,11.49886417,13.39936543,12.52098274,14.42859364,11.19151402,12.33019066,14.22425365
13.68298244,15.83294487,14.40091991,12.54563427,12.10817719,11.49886417,13.39936543,12.52098274,14.42859364,11.19151402,12.33019066,14.22425365,13.90483856
15.83294487,14.40091991,12.54563427,12.10817719,11.49886417,13.39936543,12.52098274,14.42859364,11.19151402,12.33019066,14.22425365,13.90483856,12.75993061
14.40091991,12.54563427,12.10817719,11.49886417,13.39936543,12.52098274,14.42859364,11.19151402,12.33019066,14.22425365,13.90483856,12.75993061,10.90440941
12.54563427,12.10817719,11.49886417,13.39936543,12.52098274,14.42859364,11.19151402,12.33019066,14.22425365,13.90483856,12.75993061,10.90440941,12.52556705
12.10817719,11.49886417,13.39936543,12.52098274,14.42859364,11.19151402,12.33019066,14.22425365,13.90483856,12.75993061,10.90440941,12.52556705,14.6948452
11.49886417,13.39936543,12.52098274,14.42859364,11.19151402,12.33019066,14.22425365,13.90483856,12.75993061,10.90440941,12.52556705,14.6948452,14.15113831
13.39936543,12.52098274,14.42859364,11.19151402,12.33019066,14.22425365,13.90483856,12.75993061,10.90440941,12.52556705,14.6948452,14.15113831,15.28155613
12.52098274,14.42859364,11.19151402,12.33019066,14.22425365,13.90483856,12.75993061,10.90440941,12.52556705,14.6948452,14.15113831,15.28155613,15.63044262
14.42859364,11.19151402,12.33019066,14.22425365,13.90483856,12.75993061,10.90440941,12.52556705,14.6948452,14.15113831,15.28155613,15.63044262,16.85429382
11.19151402,12.33019066,14.22425365,13.90483856,12.75993061,10.90440941,12.52556705,14.6948452,14.15113831,15.28155613,15.63044262,16.85429382,17.0761776
12.33019066,14.22425365,13.90483856,12.75993061,10.90440941,12.52556705,14.6948452,14.15113831,15.28155613,15.63044262,16.85429382,17.0761776,18.09739494
14.22425365,13.90483856,12.75993061,10.90440941,12.52556705,14.6948452,14.15113831,15.28155613,15.63044262,16.85429382,17.0761776,18.09739494,17.49433899
13.90483856,12.75993061,10.90440941,12.52556705,14.6948452,14.15113831,15.28155613,15.63044262,16.85429382,17.0761776,18.09739494,17.49433899,16.91857719
12.75993061,10.90440941,12.52556705,14.6948452,14.15113831,15.28155613,15.63044262,16.85429382,17.0761776,18.09739494,17.49433899,16.91857719,17.08949852
10.90440941,12.52556705,14.6948452,14.15113831,15.28155613,15.63044262,16.85429382,17.0761776,18.09739494,17.49433899,16.91857719,17.08949852,17.78189087
12.52556705,14.6948452,14.15113831,15.28155613,15.63044262,16.85429382,17.0761776,18.09739494,17.49433899,16.91857719,17.08949852,17.78189087,18.59466171
14.6948452,14.15113831,15.28155613,15.63044262,16.85429382,17.0761776,18.09739494,17.49433899,16.91857719,17.08949852,17.78189087,18.59466171,18.61828423
14.15113831,15.28155613,15.63044262,16.85429382,17.0761776,18.09739494,17.49433899,16.91857719,17.08949852,17.78189087,18.59466171,18.61828423,19.25307846
15.28155613,15.63044262,16.85429382,17.0761776,18.09739494,17.49433899,16.91857719,17.08949852,17.78189087,18.59466171,18.61828423,19.25307846,20.47841263
15.63044262,16.85429382,17.0761776,18.09739494,17.49433899,16.91857719,17.08949852,17.78189087,18.59466171,18.61828423,19.25307846,20.47841263,21.82116318
16.85429382,17.0761776,18.09739494,17.49433899,16.91857719,17.08949852,17.78189087,18.59466171,18.61828423,19.25307846,20.47841263,21.82116318,22.82370949
17.0761776,18.09739494,17.49433899,16.91857719,17.08949852,17.78189087,18.59466171,18.61828423,19.25307846,20.47841263,21.82116318,22.82370949,21.53017044
18.09739494,17.49433899,16.91857719,17.08949852,17.78189087,18.59466171,18.61828423,19.25307846,20.47841263,21.82116318,22.82370949,21.53017044,20.34900475
17.49433899,16.91857719,17.08949852,17.78189087,18.59466171,18.61828423,19.25307846,20.47841263,21.82116318,22.82370949,21.53017044,20.34900475,21.4444828
16.91857719,17.08949852,17.78189087,18.59466171,18.61828423,19.25307846,20.47841263,21.82116318,22.82370949,21.53017044,20.34900475,21.4444828,19.87813759
17.08949852,17.78189087,18.59466171,18.61828423,19.25307846,20.47841263,21.82116318,22.82370949,21.53017044,20.34900475,21.4444828,19.87813759,21.74756241
17.78189087,18.59466171,18.61828423,19.25307846,20.47841263,21.82116318,22.82370949,21.53017044,20.34900475,21.4444828,19.87813759,21.74756241,21.83479691
18.59466171,18.61828423,19.25307846,20.47841263,21.82116318,22.82370949,21.53017044,20.34900475,21.4444828,19.87813759,21.74756241,21.83479691,22.08379555
18.61828423,19.25307846,20.47841263,21.82116318,22.82370949,21.53017044,20.34900475,21.4444828,19.87813759,21.74756241,21.83479691,22.08379555,22.23616028
19.25307846,20.47841263,21.82116318,22.82370949,21.53017044,20.34900475,21.4444828,19.87813759,21.74756241,21.83479691,22.08379555,22.23616028,21.97903442
20.47841263,21.82116318,22.82370949,21.53017044,20.34900475,21.4444828,19.87813759,21.74756241,21.83479691,22.08379555,22.23616028,21.97903442,21.62393761
21.82116318,22.82370949,21.53017044,20.34900475,21.4444828,19.87813759,21.74756241,21.83479691,22.08379555,22.23616028,21.97903442,21.62393761,23.95650482
22.82370949,21.53017044,20.34900475,21.4444828,19.87813759,21.74756241,21.83479691,22.08379555,22.23616028,21.97903442,21.62393761,23.95650482,24.00503159
21.53017044,20.34900475,21.4444828,19.87813759,21.74756241,21.83479691,22.08379555,22.23616028,21.97903442,21.62393761,23.95650482,24.00503159,26.0073204
20.34900475,21.4444828,19.87813759,21.74756241,21.83479691,22.08379555,22.23616028,21.97903442,21.62393761,23.95650482,24.00503159,26.0073204,27.17227554
21.4444828,19.87813759,21.74756241,21.83479691,22.08379555,22.23616028,21.97903442,21.62393761,23.95650482,24.00503159,26.0073204,27.17227554,26.07971001
19.87813759,21.74756241,21.83479691,22.08379555,22.23616028,21.97903442,21.62393761,23.95650482,24.00503159,26.0073204,27.17227554,26.07971001,26.20948601
21.74756241,21.83479691,22.08379555,22.23616028,21.97903442,21.62393761,23.95650482,24.00503159,26.0073204,27.17227554,26.07971001,26.20948601,25.43368149
21.83479691,22.08379555,22.23616028,21.97903442,21.62393761,23.95650482,24.00503159,26.0073204,27.17227554,26.07971001,26.20948601,25.43368149,25.33291817
22.08379555,22.23616028,21.97903442,21.62393761,23.95650482,24.00503159,26.0073204,27.17227554,26.07971001,26.20948601,25.43368149,25.33291817,27.58833313
22.23616028,21.97903442,21.62393761,23.95650482,24.00503159,26.0073204,27.17227554,26.07971001,26.20948601,25.43368149,25.33291817,27.58833313,27.94164085
21.97903442,21.62393761,23.95650482,24.00503159,26.0073204,27.17227554,26.07971001,26.20948601,25.43368149,25.33291817,27.58833313,27.94164085,28.09942627
21.62393761,23.95650482,24.00503159,26.0073204,27.17227554,26.07971001,26.20948601,25.43368149,25.33291817,27.58833313,27.94164085,28.09942627,28.32634544
23.95650482,24.00503159,26.0073204,27.17227554,26.07971001,26.20948601,25.43368149,25.33291817,27.58833313,27.94164085,28.09942627,28.32634544,28.15495872
24.00503159,26.0073204,27.17227554,26.07971001,26.20948601,25.43368149,25.33291817,27.58833313,27.94164085,28.09942627,28.32634544,28.15495872,29.07840729
26.0073204,27.17227554,26.07971001,26.20948601,25.43368149,25.33291817,27.58833313,27.94164085,28.09942627,28.32634544,28.15495872,29.07840729,30.18111801
27.17227554,26.07971001,26.20948601,25.43368149,25.33291817,27.58833313,27.94164085,28.09942627,28.32634544,28.15495872,29.07840729,30.18111801,30.32022476
26.07971001,26.20948601,25.43368149,25.33291817,27.58833313,27.94164085,28.09942627,28.32634544,28.15495872,29.07840729,30.18111801,30.32022476,32.08572006
26.20948601,25.43368149,25.33291817,27.58833313,27.94164085,28.09942627,28.32634544,28.15495872,29.07840729,30.18111801,30.32022476,32.08572006,31.22106743
25.43368149,25.33291817,27.58833313,27.94164085,28.09942627,28.32634544,28.15495872,29.07840729,30.18111801,30.32022476,32.08572006,31.22106743,32.27306747
25.33291817,27.58833313,27.94164085,28.09942627,28.32634544,28.15495872,29.07840729,30.18111801,30.32022476,32.08572006,31.22106743,32.27306747,33.33946609
27.58833313,27.94164085,28.09942627,28.32634544,28.15495872,29.07840729,30.18111801,30.32022476,32.08572006,31.22106743,32.27306747,33.33946609,34.19078827
27.94164085,28.09942627,28.32634544,28.15495872,29.07840729,30.18111801,30.32022476,32.08572006,31.22106743,32.27306747,33.33946609,34.19078827,33.73966217
28.09942627,28.32634544,28.15495872,29.07840729,30.18111801,30.32022476,32.08572006,31.22106743,32.27306747,33.33946609,34.19078827,33.73966217,33.94339752
28.32634544,28.15495872,29.07840729,30.18111801,30.32022476,32.08572006,31.22106743,32.27306747,33.33946609,34.19078827,33.73966217,33.94339752,32.39764786
28.15495872,29.07840729,30.18111801,30.32022476,32.08572006,31.22106743,32.27306747,33.33946609,34.19078827,33.73966217,33.94339752,32.39764786,33.08819962
29.07840729,30.18111801,30.32022476,32.08572006,31.22106743,32.27306747,33.33946609,34.19078827,33.73966217,33.94339752,32.39764786,33.08819962,34.02853012
30.18111801,30.32022476,32.08572006,31.22106743,32.27306747,33.33946609,34.19078827,33.73966217,33.94339752,32.39764786,33.08819962,34.02853012,33.83565903
30.32022476,32.08572006,31.22106743,32.27306747,33.33946609,34.19078827,33.73966217,33.94339752,32.39764786,33.08819962,34.02853012,33.83565903,32.34453964
32.08572006,31.22106743,32.27306747,33.33946609,34.19078827,33.73966217,33.94339752,32.39764786,33.08819962,34.02853012,33.83565903,32.34453964,32.29636383
