Date,return
1990-01-14,-0.049999646410842646
1990-01-21,0.0350879643951274
1990-01-28,-0.028249047389209303
1990-02-04,-0.002907048304203852
1990-02-11,-0.017492687126988704
1990-02-18,0.06231468427521314
1990-02-25,-0.0167593154461676
1990-03-04,0.07981197917852767
1990-03-11,-0.09782590523429768
1990-03-18,-0.024096882667472674
1990-03-25,-0.04320972316754579
1990-04-01,0.0
1990-04-08,-0.08709711199906944
1990-04-15,0.06360451025960256
1990-04-22,-0.01328927483900011
1990-04-29,0.0033672334292991213
1990-05-06,0.06040284211499136
1990-05-13,-0.0031650904358451193
1990-05-20,-0.0031745018082528498
1990-05-27,-0.02114234994893105
1990-06-03,0.07770275498148305
1990-06-10,0.037616608422844644
1990-06-17,-0.05135896608286228
1990-06-24,-0.038216536904054466
1990-07-01,-0.006622752911695562
1990-07-08,-0.013332843291798513
1990-07-15,-0.06081124745201516
1990-07-22,0.05755410664197602
1990-07-29,-0.01700675224119108
1990-08-05,-0.06228369784476018
1990-08-12,0.0
1990-08-19,0.0
1990-08-26,-0.07011096656214255
1990-09-02,0.08178306816778558
1990-09-09,0.007662812737514013
1990-09-16,-0.09885938089150836
1990-09-23,-0.1097044279510968
1990-09-30,-0.1895735906784799
1990-10-07,-0.02923961242246731
1990-10-14,-0.07228921406999722
1990-10-21,-0.006493562682579723
1990-10-28,-0.06535973872940593
1990-11-04,0.11188854234928414
1990-11-11,0.09433977114866643
1990-11-18,0.12643677784442575
1990-11-25,-0.056122979914299376
1990-12-02,0.037838489773747375
1990-12-09,0.08237079070717068
1990-12-16,-0.046154103027221116
1990-12-23,0.0913983450351743
1990-12-30,-0.0837442584102771
1991-01-06,0.016128658635722992
1991-01-13,-0.0687823257582233
1991-01-20,0.10795436717095663
1991-01-27,0.15384634305609568
1991-02-03,0.004444210858810083
1991-02-10,0.08849613914413745
1991-02-17,0.05284467908443902
1991-02-24,-0.07335886478499598
1991-03-03,0.012499799224895858
1991-03-10,0.03824277682939159
1991-03-17,0.045833132888263295
1991-03-24,-0.05976083373844776
1991-03-31,0.17372824730779124
1991-04-07,0.061371742090472026
1991-04-14,0.0
1991-04-21,0.07142882258048333
1991-04-28,-0.060317094905277924
1991-05-05,0.0
1991-05-12,0.0033777089451578757
1991-05-19,-0.03366986503047187
1991-05-26,0.059234144748721684
1991-06-02,0.10855275282407328
1991-06-09,0.03333602947577741
1991-06-16,-0.032736900377538736
1991-06-23,-0.012308395444929121
1991-06-30,-0.10903433774626481
1991-07-07,0.0349647207057695
1991-07-14,0.0
1991-07-21,0.0
1991-07-28,-0.07094543816189969
1991-08-04,0.010908685138621976
1991-08-11,0.035971336877354876
1991-08-18,0.038195254375544385
1991-08-25,0.013377956970269667
1991-09-01,0.05949953113814166
1991-09-08,-0.019417361959744195
1991-09-15,-0.04290467780823437
1991-09-22,0.037931142531965056
1991-09-29,-0.05315620542811583
1991-10-06,-0.021052242995905468
1991-10-13,-0.014337497005981414
1991-10-20,0.1127276494330447
1991-10-27,-0.039216088001364446
1991-11-03,0.01360560899554053
1991-11-10,0.0469797566243102
1991-11-17,-0.02243566289045784
1991-11-24,-0.0885250656105071
1991-12-01,-0.010791069207670922
1991-12-08,0.05639125945964851
1991-12-15,0.06474823257723683
1991-12-22,0.0202706107934727
1991-12-29,0.08278107386259448
1992-01-05,0.012232583891662152
1992-01-12,0.015105973326882127
1992-01-19,0.06845282988128787
1992-01-26,-0.019498731243457135
1992-02-02,-0.0028414951912911768
1992-02-09,0.03418839647741101
1992-02-16,0.0
1992-02-23,0.0027541733657563405
1992-03-01,0.04395675787231634
1992-03-08,-0.03031345362955873
1992-03-15,0.0084039933826634
1992-03-22,0.052777290177663305
1992-03-29,-0.03957732610410514
1992-04-05,-0.030220137841734163
1992-04-12,0.019830334874694433
1992-04-19,0.033333045985501686
1992-04-26,0.034945913244110116
1992-05-03,-0.007791867491160787
1992-05-10,0.02094235760635077
1992-05-17,-0.005127918590091207
1992-05-24,-0.010308791822058239
1992-05-31,-0.03125073669322409
1992-06-07,-0.00044389956412216325
1992-06-14,0.030555164165330995
1992-06-21,-0.0350403592272297
1992-06-28,0.019553520097598698
1992-07-05,0.08219096640886892
