Month,furniture_pct_change
1992-02-01,0.019799575473243403
1992-03-01,0.06908775575612824
1992-04-01,-0.00241870543825351
1992-05-01,0.03383941856026684
1992-06-01,0.022829036322612684
1992-07-01,0.013640142267006494
1992-08-01,0.011721727080905797
1992-09-01,-0.023777164152943953
1992-10-01,0.042724803874244266
1992-11-01,0.04372041790593495
1992-12-01,0.127219278976612
1993-01-01,-0.2199271338889799
1993-02-01,-0.04441942865579063
1993-03-01,0.12186938294970129
1993-04-01,0.0034740839964531034
1993-05-01,0.03872337857070218
1993-06-01,0.00867379160696502
1993-07-01,0.024956217162872107
1993-08-01,0.013693037873579783
1993-09-01,-0.021640841954865153
1993-10-01,0.037599005290175125
1993-11-01,0.08095081696234474
1993-12-01,0.0917022101589764
1994-01-01,-0.2844923957350539
1994-02-01,0.03388717937543673
1994-03-01,0.16991592819813683
1994-04-01,-0.024987389773105773
1994-05-01,0.036234446721903124
1994-06-01,0.022150560850835443
1994-07-01,0.00715196842667587
1994-08-01,0.07985039890018308
1994-09-01,-0.025958217842625086
1994-10-01,0.02471002595814742
1994-11-01,0.07764093524963078
1994-12-01,0.09958144401813707
1995-01-01,-0.25969337564899797
1995-02-01,-0.04762211434304997
1995-03-01,0.1566543295029521
1995-04-01,-0.04919128781776583
1995-05-01,0.08037775830213167
1995-06-01,0.002163962872417491
1995-07-01,-0.0011547344110858226
1995-08-01,0.06366897248807635
1995-09-01,-0.014051856622551373
1995-10-01,0.019373700661271087
1995-11-01,0.10554727263379804
1995-12-01,0.051695808531745824
1996-01-01,-0.24854533247474142
1996-02-01,0.012667273754333852
1996-03-01,0.1251687578818801
1996-04-01,-0.014701954205977197
1996-05-01,0.05720420312957475
1996-06-01,-0.021506563829949754
1996-07-01,0.037390195412244864
1996-08-01,0.040765117143335194
1996-09-01,-0.048571963956935416
1996-10-01,0.07155418676147574
1996-11-01,0.07825397782765142
1996-12-01,0.048093385214007744
1997-01-01,-0.20882931696298668
1997-02-01,-0.03368895906542624
1997-03-01,0.11988336752749729
1997-04-01,-0.006633858267716786
1997-05-01,0.05930307574086191
1997-06-01,-0.032903208373302295
1997-07-01,0.03953826884668765
1997-08-01,0.041099476033860105
1997-09-01,-0.02456343541751571
1997-10-01,0.04771971943277409
1997-11-01,0.0640294923274709
1997-12-01,0.11261542563609961
1998-01-01,-0.22784905079378037
1998-02-01,-0.039615120692763406
1998-03-01,0.10614910577990089
1998-04-01,-0.018310987633124443
1998-05-01,0.03287385023059075
1998-06-01,0.014899894417966575
1998-07-01,0.025979990860742985
1998-08-01,0.006799897503077634
1998-09-01,-0.025415774526771906
1998-10-01,0.0600986416777507
1998-11-01,0.07365904676527713
1998-12-01,0.126226300462281
1999-01-01,-0.26692359655838904
